med_id,generic_name,resolution,current_source_count,local_support_count,existing_medcalc_verified,dailymed_v3_confirmed,openfda_v4_confirmed,local_renal_biblio_2025,local_ajuste_renal_csv,v2_reason,v4_reason,next_action
MED-0688,AZUL DE METILENO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0689,CLORURO DE POTASIO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0690,FOSFATO DE POTASIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0691,"CLORURO DE SODIO 0,9%",UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0692,ALBÚMINA HUMANA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0693,MANITOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0695,NICARDIPINO,UNRESOLVED,0,0,False,False,False,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0697,PROCAINAMIDA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0698,VASOPRESINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0699,CEFTAZIDIMA/AVIBACTAM,LOCAL_SUPPORT_ONLY_NEEDS_CURRENT_SOURCE,0,1,False,False,False,True,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED_WITH_LOCAL_SUPPORT
MED-0702,ANFOTERICINA B LIPOSOMAL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0704,NITROPRUSIATO DE SODIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0706,VECURONIO,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0707,ATOVACUONA/PROGUANIL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0709,CLOXACILINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0710,FENOXIMETILPENICILINA BENZATINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0711,FENOXIMETILPENICILINA POTÁSICA,UNRESOLVED,0,0,False,False,False,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0712,GRISEOFULVINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0714,IVERMECTINA,LOCAL_SUPPORT_ONLY_NEEDS_CURRENT_SOURCE,0,1,False,False,False,True,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED_WITH_LOCAL_SUPPORT
MED-0715,JOSAMICINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0716,MICONAZOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0717,MIDECAMICINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0719,AMBROXOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0720,CLOPERASTINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0721,DESMOPRESINA,UNRESOLVED,0,0,False,False,False,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0722,DEXCLORFENIRAMINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0723,EBASTINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0724,KETOTIFENO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0725,LEVODROPROPIZINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0726,LISDEXANFETAMINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0727,PARAFINA LÍQUIDA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0728,POLIETILENGLICOL 4000,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0729,RACECADOTRILO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0730,ACETATO DE RETINOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0731,ÁCIDO AZELAICO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0732,ÁCIDO FUSÍDICO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0733,ADAPALENO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0734,ADAPALENO/PERÓXIDO DE BENZOILO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0735,AZELASTINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0736,BECLOMETASONA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0737,BETAMETASONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0738,BETAMETASONA/ÁCIDO FUSÍDICO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0739,BETAMETASONA/CLOTRIMAZOL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0740,BETAMETASONA/GENTAMICINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0741,CICLOPIROX,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0742,CIPROFLOXACINO/FLUOCINOLONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0743,CLINDAMICINA/PERÓXIDO DE BENZOILO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0744,CLINDAMICINA/TRETINOÍNA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0745,CLIOQUINOL/BECLOMETASONA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0746,CLOBETASONA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0747,CLORTETRACICLINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0748,DEXAMETASONA/TOBRAMICINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0749,FLUOCINOLONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0750,FLUOROMETOLONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0751,GRAMICIDINA/POLIMIXINA B/NEOMICINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0752,HIDROCORTISONA ACEPONATO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0753,HIDROCORTISONA/ÁCIDO FUSÍDICO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0754,HIDROCORTISONA BUTIRATO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0755,HIDROCORTISONA/MICONAZOL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0756,HIDROCORTISONA/OXITETRACICLINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0757,HIDRÓXIDO DE POTASIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0758,IDOXURIDINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0759,LEVOCABASTINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0760,MUPIROCINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0761,NEDOCROMILO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0762,OLOPATADINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0763,OXICONAZOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0764,OZENOXACINO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0765,PERMETRINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0766,PERÓXIDO DE BENZOILO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0767,PIMECROLIMUS,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0768,PREDNICARBATO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0769,SULFADIAZINA ARGÉNTICA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0770,RINGER LACTATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0771,VITAMINA E (TOCOFEROL),UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0772,AMINOFILINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0773,SALES DE REHIDRATACIÓN ORAL (SRO),UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0775,ARTESUNATO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0776,QUININA DICLORHIDRATO,UNRESOLVED,0,0,False,False,False,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0777,PENICILINA G BENZATINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0778,ÁCIDO SALICÍLICO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0780,CITRATO DE CAFEÍNA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0781,COTRIMOXAZOL,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0782,DORNASA ALFA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0783,ÓXIDO NÍTRICO INHALADO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0785,SURFACTANTE PULMONAR PORCINO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0787,BUTILESCOPOLAMINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0788,FLUTICASONA/FORMOTEROL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0789,FLUTICASONA/SALMETEROL,UNRESOLVED,0,0,False,False,False,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0790,FLUTICASONA/VILANTEROL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0791,INSULINA ASPART/INSULINA ASPART-PROTAMINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0792,INSULINA INTERMEDIA/INSULINA ASPART,UNRESOLVED,0,0,False,False,False,False,False,STRICT_RENAL_DOSING,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0795,LAURILSULFOACETATO DE SODIO/CITRATO TRISODICO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0796,LOPINAVIR/RITONAVIR,LOCAL_SUPPORT_ONLY_NEEDS_CURRENT_SOURCE,0,1,False,False,False,True,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED_WITH_LOCAL_SUPPORT
MED-0797,LUMACAFTOR/IVACAFTOR,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0798,MACROGOL 3350/ELECTROLITOS,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0799,MACROGOL 3350/SODIO SULFATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0800,MACROGOL 4000/SODIO SULFATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0801,MACROGOL 4000/SODIO SULFATO/SODIO FOSFATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0802,PANCREATINA/DIMETICONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0803,PARAFINA LIQUIDA/PICOSULFATO SODICO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0804,PICOSULFATO SODICO/CITRATO DE MAGNESIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0805,SALBUTAMOL/BECLOMETASONA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0806,SALES DE MAGNESIO (CARBONATO/FOSFATO/OXIDO),UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0807,SODIO SULFATO/SODIO FOSFATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0808,RETINOL/GENTAMICINA/METIONINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0809,BECLOMETASONA/NEOMICINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0810,ESPIRAMICINA/METRONIDAZOL,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0811,CARBONATO DE CALCIO/COLECALCIFEROL,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0812,CEFTOLOZANO/TAZOBACTAM,LOCAL_SUPPORT_ONLY_NEEDS_CURRENT_SOURCE,0,1,False,False,False,True,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED_WITH_LOCAL_SUPPORT
MED-0813,ABATACEPT,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0815,ACENOCUMAROL,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0816,ACEPONATO DE METILPREDNISOLONA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0817,ACETATO CÁLCICO,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0818,ACETATO DE MEGESTROL,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,CURRENT_SOURCE_REQUIRED
MED-0819,ACETATO DE ZINC,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0820,ACETILCOLINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0821,ÁCIDO ESPAGLÚMICO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0822,ÁCIDO FOLÍNICO / FOLINATO CÁLCICO,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0823,ÁCIDO PARAAMINOSALICÍLICO (PAS),UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0824,ÁCIDO ZOLEDRÓNICO,UNRESOLVED,0,0,False,False,False,False,False,STRICT_NO_ADJUSTMENT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0825,ACTH/CORTICOTROPINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0826,ACTINOMICINA D,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0827,ADALIMUMAB,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,CURRENT_SOURCE_REQUIRED
